1599005778; 48.000000 
1599007514; 48.000000 
1599009252; 48.000000 
1599010991; 48.000000 
1599012725; 48.000000 
1599014462; 48.000000 
1599016199; 49.000000 
1599017935; 49.000000 
1599019674; 49.000000 
1599021408; 49.000000 
1599023148; 49.000000 
1599024882; 49.000000 
1599026619; 49.000000 
1599028353; 49.000000 
1599030089; 50.000000 
1599031827; 49.000000 
1599033566; 50.000000 
1599035299; 50.000000 
1599037033; 50.000000 
1599038767; 51.000000 
1599040505; 51.000000 
1599042238; 53.000000 
1599043975; 54.000000 
1599045707; 55.000000 
1599047444; 55.000000 
1599049176; 55.000000 
1599050910; 54.000000 
1599052644; 54.000000 
1599054378; 53.000000 
1599056113; 53.000000 
1599057848; 53.000000 
1599059581; 53.000000 
1599061315; 53.000000 
1599063050; 53.000000 
1599064787; 53.000000 
1599066519; 53.000000 
1599068256; 54.000000 
1599069990; 54.000000 
1599071722; 55.000000 
1599073457; 55.000000 
1599075191; 55.000000 
1599076929; 56.000000 
1599078664; 56.000000 
1599080402; 56.000000 
1599082140; 56.000000 
1599083876; 57.000000 
1599083943; 57.000000 
1599085681; 57.000000 
1599087416; 58.000000 
1599089158; 58.000000 
1599090893; 58.000000 
1598918981; 45.000000 
1598920716; 45.000000 
1598922450; 45.000000 
1598924186; 45.000000 
1598925922; 45.000000 
1598927656; 45.000000 
1598929391; 45.000000 
1598931126; 45.000000 
1598932861; 45.000000 
1598934598; 45.000000 
1598936331; 45.000000 
1598938066; 45.000000 
1598939800; 45.000000 
1598941535; 45.000000 
1598943269; 46.000000 
1598945007; 46.000000 
1598946741; 45.000000 
1598948476; 46.000000 
1598950212; 46.000000 
1598951944; 47.000000 
1598953679; 47.000000 
1598955418; 47.000000 
1598957148; 47.000000 
1598958881; 47.000000 
1598960615; 47.000000 
1598962349; 47.000000 
1598964087; 47.000000 
1598965822; 47.000000 
1598967555; 47.000000 
1598969290; 47.000000 
1598971024; 47.000000 
1598972759; 47.000000 
1598974497; 47.000000 
1598976230; 47.000000 
1598977963; 47.000000 
1598979697; 47.000000 
1598981432; 48.000000 
1598983166; 48.000000 
1598984903; 48.000000 
1598986635; 48.000000 
1598988369; 48.000000 
1598990103; 48.000000 
1598991841; 48.000000 
1598993578; 48.000000 
1598995307; 48.000000 
1598997046; 48.000000 
1598998777; 48.000000 
1598998846; 48.000000 
1599000577; 48.000000 
1599002314; 48.000000 
1599004044; 48.000000 
1599351342; 45.000000 
1599353074; 45.000000 
1599354811; 45.000000 
1599356549; 45.000000 
1599358278; 45.000000 
1599360012; 45.000000 
1599361748; 45.000000 
1599363484; 46.000000 
1599365216; 46.000000 
1599366950; 46.000000 
1599368685; 46.000000 
1599370423; 46.000000 
1599372157; 46.000000 
1599373893; 46.000000 
1599375630; 46.000000 
1599377369; 46.000000 
1599379103; 47.000000 
1599380843; 47.000000 
1599382577; 47.000000 
1599384317; 47.000000 
1599386050; 47.000000 
1599387786; 47.000000 
1599389521; 47.000000 
1599391256; 47.000000 
1599392991; 47.000000 
1599394727; 47.000000 
1599396461; 47.000000 
1599398198; 47.000000 
1599399930; 47.000000 
1599401668; 47.000000 
1599403401; 47.000000 
1599405137; 47.000000 
1599406872; 47.000000 
1599410343; 47.000000 
1599412078; 47.000000 
1599413816; 47.000000 
1599415549; 47.000000 
1599417286; 47.000000 
1599419021; 47.000000 
1599420758; 47.000000 
1599422496; 47.000000 
1599424299; 47.000000 
1599426034; 48.000000 
1599427770; 48.000000 
1599429504; 48.000000 
1599431239; 48.000000 
1599432973; 48.000000 
1599434709; 48.000000 
1599436442; 48.000000 
1599523274; 57.000000 
1599525011; 57.000000 
1599526745; 57.000000 
1599528477; 57.000000 
1599530214; 57.000000 
1599531950; 57.000000 
1599533682; 57.000000 
1599535416; 57.000000 
1599537155; 57.000000 
1599538890; 57.000000 
1599540626; 57.000000 
1599542363; 57.000000 
1599544099; 57.000000 
1599545834; 57.000000 
1599547568; 57.000000 
1599549304; 57.000000 
1599551038; 57.000000 
1599552774; 57.000000 
1599554507; 57.000000 
1599556244; 57.000000 
1599557977; 58.000000 
1599559713; 58.000000 
1599561450; 58.000000 
1599563183; 58.000000 
1599566653; 59.000000 
1599568392; 59.000000 
1599570122; 59.000000 
1599571857; 59.000000 
1599573593; 59.000000 
1599577062; 60.000000 
1599578797; 60.000000 
1599580534; 61.000000 
1599582269; 61.000000 
1599584002; 61.000000 
1599585737; 61.000000 
1599587473; 61.000000 
1599589210; 61.000000 
1599590945; 61.000000 
1599592680; 62.000000 
1599594416; 62.000000 
1599594484; 61.000000 
1599596219; 61.000000 
1599597952; 62.000000 
1599599687; 62.000000 
1599601422; 62.000000 
1599603157; 62.000000 
1599604892; 62.000000 
1599606627; 63.000000 
1599608362; 63.000000 
1599264555; 43.000000 
1599266294; 43.000000 
1599268032; 43.000000 
1599269766; 43.000000 
1599271501; 43.000000 
1599273237; 43.000000 
1599274971; 43.000000 
1599276708; 43.000000 
1599278440; 42.000000 
1599281908; 42.000000 
1599283642; 42.000000 
1599285376; 42.000000 
1599287111; 42.000000 
1599288847; 42.000000 
1599290579; 42.000000 
1599292316; 42.000000 
1599295783; 42.000000 
1599297518; 42.000000 
1599299253; 42.000000 
1599300988; 42.000000 
1599302721; 42.000000 
1599304455; 42.000000 
1599306188; 42.000000 
1599307924; 42.000000 
1599309655; 42.000000 
1599313123; 41.000000 
1599314855; 41.000000 
1599316588; 41.000000 
1599318323; 41.000000 
1599320059; 41.000000 
1599321790; 41.000000 
1599323525; 42.000000 
1599325259; 42.000000 
1599326993; 42.000000 
1599328726; 42.000000 
1599330460; 43.000000 
1599333930; 44.000000 
1599335662; 44.000000 
1599337401; 44.000000 
1599339133; 44.000000 
1599339202; 44.000000 
1599340933; 44.000000 
1599342667; 44.000000 
1599344404; 44.000000 
1599346136; 44.000000 
1599347871; 45.000000 
1599349606; 45.000000 
1599179443; 46.000000 
1599181178; 46.000000 
1599182913; 46.000000 
1599184648; 46.000000 
1599186384; 46.000000 
1599188119; 46.000000 
1599189858; 46.000000 
1599191589; 45.000000 
1599193327; 45.000000 
1599195059; 45.000000 
1599196798; 45.000000 
1599198530; 45.000000 
1599200265; 45.000000 
1599202005; 45.000000 
1599203735; 44.000000 
1599205470; 44.000000 
1599207204; 44.000000 
1599208939; 44.000000 
1599210678; 46.000000 
1599212412; 47.000000 
1599214143; 44.000000 
1599215875; 43.000000 
1599217609; 43.000000 
1599219346; 43.000000 
1599221080; 42.000000 
1599222814; 43.000000 
1599224546; 43.000000 
1599226282; 44.000000 
1599228019; 44.000000 
1599229756; 44.000000 
1599231491; 44.000000 
1599233227; 45.000000 
1599234962; 45.000000 
1599236697; 44.000000 
1599238431; 44.000000 
1599240167; 44.000000 
1599241905; 44.000000 
1599243641; 44.000000 
1599245381; 44.000000 
1599247115; 45.000000 
1599248852; 45.000000 
1599250589; 45.000000 
1599252328; 45.000000 
1599254068; 45.000000 
1599254132; 45.000000 
1599255869; 44.000000 
1599257606; 44.000000 
1599259344; 44.000000 
1599261083; 44.000000 
1599262818; 43.000000 
1598832154; 43.000000 
1598833888; 43.000000 
1598835622; 43.000000 
1598837357; 43.000000 
1598839094; 43.000000 
1598840831; 43.000000 
1598842565; 43.000000 
1598844300; 43.000000 
1598846038; 43.000000 
1598847772; 43.000000 
1598849511; 43.000000 
