1598833577; 18.400000 ; 50.000000 ; 451.000000
1598835321; 18.200000 ; 51.000000 ; 461.000000
1598837067; 19.400000 ; 51.000000 ; 442.000000
1598838811; 20.000000 ; 49.000000 ; 430.000000
1598840556; 20.100000 ; 48.000000 ; 416.000000
1598842300; 19.400000 ; 49.000000 ; 439.000000
1598844045; 19.100000 ; 49.000000 ; 449.000000
1598845788; 18.700000 ; 49.000000 ; 445.000000
1598847532; 18.600000 ; 50.000000 ; 457.000000
1598849277; 19.500000 ; 50.000000 ; 416.000000
1598851022; 19.900000 ; 48.000000 ; 407.000000
1598852765; 20.200000 ; 47.000000 ; 419.000000
1598854509; 20.100000 ; 47.000000 ; 422.000000
1598856254; 20.600000 ; 43.000000 ; 389.000000
1598857997; 21.700000 ; 42.000000 ; 550.000000
1598859743; 22.000000 ; 41.000000 ; 593.000000
1598861486; 22.600000 ; 41.000000 ; 569.000000
1598863230; 22.400000 ; 39.000000 ; 553.000000
1598864976; 22.700000 ; 38.000000 ; 518.000000
1598866720; 22.900000 ; 38.000000 ; 540.000000
1598868465; 22.600000 ; 39.000000 ; 542.000000
1598870209; 22.600000 ; 40.000000 ; 557.000000
1598871953; 22.600000 ; 40.000000 ; 585.000000
1598873698; 22.600000 ; 41.000000 ; 527.000000
1598875443; 22.600000 ; 41.000000 ; 543.000000
1598877189; 22.500000 ; 42.000000 ; 556.000000
1598878935; 22.600000 ; 42.000000 ; 531.000000
1598880679; 22.700000 ; 43.000000 ; 563.000000
1598882423; 22.700000 ; 44.000000 ; 621.000000
1598884168; 22.900000 ; 44.000000 ; 561.000000
1598885913; 23.000000 ; 44.000000 ; 541.000000
1598887658; 23.000000 ; 43.000000 ; 564.000000
1598889404; 23.000000 ; 43.000000 ; 578.000000
1598891151; 23.000000 ; 44.000000 ; 544.000000
1598892897; 22.900000 ; 44.000000 ; 545.000000
1598892964; 22.900000 ; 44.000000 ; 537.000000
1598894710; 22.700000 ; 44.000000 ; 508.000000
1598896455; 22.700000 ; 45.000000 ; 516.000000
1598898200; 22.500000 ; 45.000000 ; 531.000000
1598899946; 22.200000 ; 46.000000 ; 526.000000
1598901691; 22.000000 ; 46.000000 ; 546.000000
1598903435; 21.700000 ; 47.000000 ; 535.000000
1598905181; 21.500000 ; 47.000000 ; 526.000000
1598906926; 21.200000 ; 47.000000 ; 537.000000
1598908671; 21.000000 ; 48.000000 ; 536.000000
1598910415; 20.700000 ; 48.000000 ; 495.000000
1598912159; 20.600000 ; 48.000000 ; 402.000000
1598913903; 20.400000 ; 49.000000 ; 409.000000
1598915647; 20.100000 ; 49.000000 ; 411.000000
1598917393; 19.900000 ; 49.000000 ; 427.000000
1599092000; 22.500000 ; 63.000000 ; 556.000000
1599093744; 22.200000 ; 63.000000 ; 548.000000
1599095489; 22.100000 ; 63.000000 ; 524.000000
1599097237; 22.000000 ; 63.000000 ; 543.000000
1599098982; 21.700000 ; 63.000000 ; 559.000000
1599100726; 21.600000 ; 63.000000 ; 575.000000
1599102473; 21.400000 ; 62.000000 ; 566.000000
1599104219; 21.200000 ; 62.000000 ; 562.000000
1599105965; 21.100000 ; 62.000000 ; 566.000000
1599107710; 21.000000 ; 62.000000 ; 546.000000
1599109455; 20.700000 ; 62.000000 ; 507.000000
1599111200; 20.700000 ; 61.000000 ; 445.000000
1599112946; 20.500000 ; 61.000000 ; 444.000000
1599114692; 20.200000 ; 61.000000 ; 436.000000
1599116437; 20.200000 ; 61.000000 ; 461.000000
1599118183; 20.500000 ; 61.000000 ; 474.000000
1599119929; 20.900000 ; 60.000000 ; 548.000000
1599121674; 21.500000 ; 60.000000 ; 704.000000
1599123420; 21.900000 ; 59.000000 ; 703.000000
1599125165; 22.500000 ; 58.000000 ; 733.000000
1599126911; 22.600000 ; 56.000000 ; 685.000000
1599128657; 22.900000 ; 55.000000 ; 652.000000
1599130402; 23.200000 ; 54.000000 ; 626.000000
1599132148; 23.500000 ; 53.000000 ; 587.000000
1599133894; 23.700000 ; 52.000000 ; 557.000000
1599135640; 23.700000 ; 50.000000 ; 615.000000
1599137386; 23.900000 ; 49.000000 ; 558.000000
1599139132; 24.000000 ; 49.000000 ; 599.000000
